"","x1","against_blm","for_blm","name","party","text","time","topic_blm"
"132",13300,0,0,"Doug Ducey","Republican","my thanks to all our school officials for their continued leadership and commitment to our students. 
@chadgestson
 @phoenixunion
 @avondaleesd
 @chandlerunified
 @camillecasteel
 @yuhsd
 @gthompsonyuhsd
 @mpsaz
 @tollesonesd
 @lupitahightower
 @vailschools
 @florenceusd
 @rsdno66
 2/","2020-07-28 22:49:21",0
"133",13317,0,0,"Doug Ducey","Republican","for an idea of just some of the good mike did in his life, watch this video: https://youtu.be/c53zdnhearg","2020-07-26 15:54:00",0
"134",13333,0,0,"Doug Ducey","Republican","representative 
@michudall
 on arizona’s open for learning plan. 

read the plan here: http://bit.ly/2cxpjsp","2020-07-24 1:06:10",0
"135",13341,0,0,"Doug Ducey","Republican","together, we can contain the spread of #covid19 by taking precautions we know work — like wearing a mask. we’re launching a new effort in partnership with arizona’s leaders in advertising to promote the use of masks to protect public health. #maskupaz 1/2","2020-07-23 22:22:57",0
"136",13354,0,0,"Doug Ducey","Republican","free #covid19 saliva testing will be available this saturday from 7 am - 11 am at 
@statefarmstdm
. get more information and pre-register here: https://azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-saliva-testing… 
@azdhs
 @asubiodesign","2020-07-22 14:52:08",0
"137",13401,0,0,"Doug Ducey","Republican","testing begins this friday, july 17, at the following locations:

south mountain park: 10919 s. central avenue, phoenix, az 85042
maryvale high school: 3415 n 59th ave, phoenix, az 85033

information on pre-registration: http://azhealth.gov/surgetesting 2/","2020-07-14 20:13:17",0
"138",13404,0,0,"Doug Ducey","Republican","the new cold storage unit at the mariposa port of entry will help arizona move more goods like produce through our ports — bolstering cross-border trade, growing jobs and boosting economic growth. 
@portnogales
 @azmxcom","2020-07-14 17:28:57",0
"139",13405,1,0,"Doug Ducey","Republican","our prayers are with officer jason judd’s loved ones, his fellow officers and the peoria community today. 
@peoriapoliceaz","2020-07-14 16:50:41",1
"140",13427,0,0,"Doug Ducey","Republican","phillip blanks and d’artagnan alexander are heroes. their bravery saved two lives last week.","2020-07-10 15:22:09",0
"141",13447,0,0,"Doug Ducey","Republican","wearing a mask protects you and your loved ones. #maskupaz","2020-07-08 0:46:14",0
"142",13449,0,0,"Doug Ducey","Republican","read: doctors praise arizona’s mitigation strategies and ask for continued enforcement.","2020-07-07 22:52:58",0
"143",13454,0,0,"Doug Ducey","Republican","#otd in 1981, president ronald reagan nominated arizona's own sandra day o'connor to the supreme court.

“she is truly a person for all seasons, possessing those unique qualities of temperament, fairness, intellectual capacity and devotion to the public good.” - pres. reagan","2020-07-07 16:08:13",0
"144",13479,0,0,"Doug Ducey","Republican","additionally, 
@secretaryhobbs
 issued the 2020 azvotesafe guide, which includes recommendations like bringing a pen to the polls and maintaining safe distances from other voters. https://azgovernor.gov/sites/default/files/the_azvotesafe_guide__0.pdf… 4/","2020-07-02 15:35:32",0
"145",13504,0,0,"Doug Ducey","Republican","she led the fight against the hiv/aids epidemic, and has received international recognition for her work in hiv/aids immunology, vaccine research and global health. we’re grateful for her continued advice & partnership and that of the entire administration to combat #covid19. 2/2","2020-06-30 17:02:16",0
"146",13523,0,0,"Doug Ducey","Republican","mantén distanciamiento físico, lávate las manos y #usacubrebocas
. 

hace la diferencia.","2020-06-27 19:09:11",0
"147",13533,0,0,"Doug Ducey","Republican","today we held a call with business leaders to discuss guidelines to protect public health. we’re grateful to those who have taken action to protect employees and customers, and we’ll continue to hold bad actors accountable. 
@drcarachrist
 @sandrawatsonaz
 @debjohnsonaz","2020-06-26 19:17:24",0
"148",13534,0,0,"Doug Ducey","Republican","wearing a face covering properly is one of the most important things we can do to contain the spread of #covid19.

#maskupaz","2020-06-26 17:04:43",0
"149",13538,NA,NA,"Doug Ducey","Republican","and we’re holding bad actors accountable. last week, we increased guidance for establishments and gave local law enforcement clear authority to ensure compliance. and we’re already seeing action. 5/","2020-06-25 22:45:08",1
"150",13549,NA,NA,"Doug Ducey","Republican","just flat out wrong. despicable doesn’t go far enough.  the final words of george floyd should never be invoked like this. anyone who mocks the murder of a fellow human has no place in public office. period.","2020-06-25 01:32:03",1
"151",13565,0,0,"Doug Ducey","Republican","for years, arizonans heard empty talk about the border. with 
@realdonaldtrump
, we are seeing action. 

arizona is grateful for this administration’s focus on border security and the partnership we’ve had, including arizona’s border strike force, to keep our citizens safe.","2020-06-23 19:15:17",0
"152",13569,0,0,"Doug Ducey","Republican","to all the firefighters, safety and fire officials, 
@redcrossaz
 volunteers and everyone working to contain the #bighornfire and support fellow arizonans — thank you! we will continue to pray for those battling this fire and wildfires across the state. 
@azstateforestry
 @inciweb
 1/","2020-06-22 21:28:38",0
"153",13570,0,0,"Doug Ducey","Republican","@inciweb
 @coronadonf
 @pimaarizona
 @pimasheriff
 @sheriff_napier
 @redcrossaz
 @grfdaz
 @northwestfire
 2/2","2020-06-22 20:35:36",0
"154",13571,0,0,"Doug Ducey","Republican","joining 
@forestservice
 and 
@azstateforestry
 to receive a briefing on the #bighornfire in the catalina mountains. it is currently at 58,599 acres and 16% containment. i’m grateful to everyone working around the clock to contain this wildfire and protect our communities. 1/","2020-06-22 20:35:23",0
"155",13587,0,0,"Doug Ducey","Republican","had a productive, bipartisan discussion with fellow council of governors members to discuss top defense and security issues, including cybersecurity. i look forward to furthering this discussion during our virtual plenary meeting later this summer. 
@asahutchinson
 @govhawaii
 1/","2020-06-18 19:46:19",0
"156",13628,0,0,"Doug Ducey","Republican","as our state gradually reopens & more people move about, we’re seeing increased transmission, which is to be expected. this is happening around the country. to be clear, however: our hospitals have capacity & anyone who might need health care due to #covid19 has access to it. 3/","2020-06-11 21:32:49",0
"157",13656,NA,NA,"Doug Ducey","Republican","with the curfew expiring, 
@arizona_dps
 will remain vigilant, working with local law enforcement leaders to ensure they have the tools necessary to keep our streets safe and protect the rights of all residents to make their voices heard. 3/","2020-06-08 18:04:57",1
"158",13657,0,0,"Doug Ducey","Republican","i’m also thankful to all arizonans for their patience during this time. our state and nation are facing multiple challenges, and i’m very appreciative for how the citizens and leaders of our state are conducting themselves during this historic moment. 2/","2020-06-08 18:03:31",0
"159",13658,NA,NA,"Doug Ducey","Republican","i want to thank both the peaceful protestors and law enforcement professionals for their cooperation during arizona’s statewide curfew. arizona has avoided much of the violence we’ve seen in other states and large metro areas. 1/","2020-06-08 18:02:19",1
"160",13679,NA,NA,"Doug Ducey","Republican","thank you to law enforcement around the state and to all making their voices heard peacefully and respectfully.","2020-06-03 16:12:53",1
"161",13683,1,0,"Doug Ducey","Republican","great to see this support for 
@goodyearpolice
!","2020-06-02 19:50:25",1
"162",13684,0,0,"Doug Ducey","Republican","arizonans can access guidance on career pathways, training programs and available certifications here: https://azcommerce.com/returnstronger/ #returnstronger 
@azcommerce
 @arizonaatwork","2020-06-02 17:03:24",0
